Name,Season,Team,Lg,Salary
Chris Mihm,2001-02,Cleveland Cavaliers,NBA,2067960
Chris Mihm,2002-03,Cleveland Cavaliers,NBA,2212200
Chris Mihm,2003-04,Boston Celtics,NBA,2809494
Chris Mihm,2004-05,Los Angeles Lakers,NBA,3371393
Chris Mihm,2005-06,Los Angeles Lakers,NBA,3792817
Chris Mihm,2006-07,Los Angeles Lakers,NBA,4214241
Chris Mihm,2007-08,Los Angeles Lakers,NBA,2500000
Chris Mihm,2008-09,Memphis Grizzlies,NBA,2500000
Aaron Miles,2005-06,Golden State Warriors,NBA,155614
C.J. Miles,2005-06,Utah Jazz,NBA,398762
C.J. Miles,2006-07,Utah Jazz,NBA,664209
C.J. Miles,2007-08,Utah Jazz,NBA,770610
C.J. Miles,2008-09,Utah Jazz,NBA,3700000
C.J. Miles,2009-10,Utah Jazz,NBA,3700000
C.J. Miles,2010-11,Utah Jazz,NBA,3700000
C.J. Miles,2011-12,Utah Jazz,NBA,3700000
C.J. Miles,2012-13,Cleveland Cavaliers,NBA,2225000
C.J. Miles,2013-14,Cleveland Cavaliers,NBA,2225000
C.J. Miles,2014-15,Indiana Pacers,NBA,4205000
C.J. Miles,2015-16,Indiana Pacers,NBA,4394225
C.J. Miles,2016-17,Indiana Pacers,NBA,4583450
C.J. Miles,2017-18,Indiana Pacers,NBA,4772675
Darius Miles,2000-01,Los Angeles Clippers,NBA,2841720
Darius Miles,2001-02,Los Angeles Clippers,NBA,3054840
Darius Miles,2002-03,Cleveland Cavaliers,NBA,3267960
Darius Miles,2003-04,Cleveland Cavaliers,NBA,4130701
Darius Miles,2004-05,Portland Trail Blazers,NBA,6750000
Darius Miles,2005-06,Portland Trail Blazers,NBA,7250000
Darius Miles,2006-07,Portland Trail Blazers,NBA,7750000
Darius Miles,2007-08,Portland Trail Blazers,NBA,8250000
Darius Miles,2008-09,Portland Trail Blazers,NBA,9000000
Darius Miles,2008-09,Memphis Grizzlies,NBA,704752
Darius Miles,2009-10,Portland Trail Blazers,NBA,9000000
Darko Milicic,2003-04,Detroit Pistons,NBA,3595800
Darko Milicic,2004-05,Detroit Pistons,NBA,3865440
Darko Milicic,2005-06,Detroit Pistons,NBA,4135200
Darko Milicic,2006-07,Orlando Magic,NBA,5218622
Darko Milicic,2007-08,Memphis Grizzlies,NBA,6500000
Darko Milicic,2008-09,Memphis Grizzlies,NBA,7020000
Darko Milicic,2009-10,Minnesota Timberwolves,NBA,7500000
Darko Milicic,2010-11,Minnesota Timberwolves,NBA,4325000
Darko Milicic,2011-12,Minnesota Timberwolves,NBA,4776500
Darko Milicic,2012-13,Minnesota Timberwolves,NBA,5228000
Darko Milicic,2012-13,Boston Celtics,NBA,159080
Andre Miller,1999-00,Cleveland Cavaliers,NBA,1682280
Andre Miller,2000-01,Cleveland Cavaliers,NBA,1808400
Andre Miller,2001-02,Cleveland Cavaliers,NBA,1934520
Andre Miller,2002-03,Los Angeles Clippers,NBA,2460709
Andre Miller,2003-04,Denver Nuggets,NBA,8000000
Andre Miller,2004-05,Denver Nuggets,NBA,7366667
Andre Miller,2005-06,Denver Nuggets,NBA,8100000
Andre Miller,2006-07,Philadelphia 76ers,NBA,8733333
Andre Miller,2007-08,Philadelphia 76ers,NBA,9366666
Andre Miller,2008-09,Philadelphia 76ers,NBA,10333334
Andre Miller,2009-10,Portland Trail Blazers,NBA,6730800
Andre Miller,2010-11,Portland Trail Blazers,NBA,7269264
Andre Miller,2011-12,Denver Nuggets,NBA,7807728
Andre Miller,2012-13,Denver Nuggets,NBA,5000000
Andre Miller,2013-14,Denver Nuggets,NBA,5000000
Andre Miller,2014-15,Sacramento Kings,NBA,4625000
Andre Miller,2015-16,Minnesota Timberwolves,NBA,1499187
Anthony Miller,1994-95,Los Angeles Lakers,NBA,150000
Anthony Miller,1995-96,Los Angeles Lakers,NBA,550000
Anthony Miller,1997-98,Atlanta Hawks,NBA,272250
Anthony Miller,1998-99,Houston Rockets,NBA,475000
Anthony Miller,1999-00,Houston Rockets,NBA,30000
Anthony Miller,2000-01,Atlanta Hawks,NBA,40000
Anthony Miller,2004-05,Atlanta Hawks,NBA,34118
Brad Miller,1998-99,Charlotte Hornets,NBA,287500
Brad Miller,1999-00,Charlotte Hornets,NBA,385000
Brad Miller,2000-01,Chicago Bulls,NBA,4000000
Brad Miller,2001-02,Chicago Bulls,NBA,4400000
Brad Miller,2002-03,Indiana Pacers,NBA,4800000
Brad Miller,2003-04,Sacramento Kings,NBA,7000000
Brad Miller,2004-05,Sacramento Kings,NBA,7875000
Brad Miller,2005-06,Sacramento Kings,NBA,8750000
Brad Miller,2006-07,Sacramento Kings,NBA,9625000
Brad Miller,2007-08,Sacramento Kings,NBA,10500000
Brad Miller,2008-09,Chicago Bulls,NBA,11375000
Brad Miller,2009-10,Chicago Bulls,NBA,12250000
Brad Miller,2010-11,Houston Rockets,NBA,4400000
Brad Miller,2011-12,Minnesota Timberwolves,NBA,4752000
Brad Miller,2012-13,Phoenix Suns,NBA,848000
Darius Miller,2012-13,New Orleans Hornets,NBA,473604
Darius Miller,2013-14,New Orleans Pelicans,NBA,788872
Darius Miller,2014-15,New Orleans Pelicans,NBA,400000
Mike Miller,2000-01,Orlando Magic,NBA,2320080
Mike Miller,2001-02,Orlando Magic,NBA,2494080
Mike Miller,2002-03,Orlando Magic,NBA,2668080
Mike Miller,2003-04,Memphis Grizzlies,NBA,3380457
Mike Miller,2004-05,Memphis Grizzlies,NBA,6000000
Mike Miller,2005-06,Memphis Grizzlies,NBA,6750000
Mike Miller,2006-07,Memphis Grizzlies,NBA,7623813
Mike Miller,2007-08,Memphis Grizzlies,NBA,8376194
Mike Miller,2008-09,Minnesota Timberwolves,NBA,9028575
Mike Miller,2009-10,Washington Wizards,NBA,9750000
Mike Miller,2010-11,Miami Heat,NBA,5000000
Mike Miller,2011-12,Miami Heat,NBA,5400000
Mike Miller,2012-13,Miami Heat,NBA,5800000
Mike Miller,2013-14,Memphis Grizzlies,NBA,1399507
Mike Miller,2014-15,Miami Heat,NBA,6600000
Mike Miller,2014-15,Cleveland Cavaliers,NBA,2732000
Mike Miller,2015-16,Denver Nuggets,NBA,1499187
Oliver Miller,1992-93,Phoenix Suns,NBA,517000
Oliver Miller,1993-94,Phoenix Suns,NBA,672000
Oliver Miller,1994-95,Detroit Pistons,NBA,1540000
Oliver Miller,1995-96,Toronto Raptors,NBA,2372000
Oliver Miller,1996-97,Dallas Mavericks,NBA,247500
Oliver Miller,1998-99,Sacramento Kings,NBA,600000
Oliver Miller,1999-00,Phoenix Suns,NBA,510000
Oliver Miller,2003-04,Minnesota Timberwolves,NBA,686838
Quincy Miller,2012-13,Denver Nuggets,NBA,473604
Quincy Miller,2013-14,Denver Nuggets,NBA,788872
Quincy Miller,2014-15,Denver Nuggets,NBA,150000
Quincy Miller,2014-15,Sacramento Kings,NBA,107676
Quincy Miller,2014-15,Detroit Pistons,NBA,107676
Reggie Miller,1987-88,Indiana Pacers,NBA,254000
Reggie Miller,1988-89,Indiana Pacers,NBA,404000
Reggie Miller,1990-91,Indiana Pacers,NBA,654000
Reggie Miller,1991-92,Indiana Pacers,NBA,3211000
Reggie Miller,1992-93,Indiana Pacers,NBA,3211000
Reggie Miller,1993-94,Indiana Pacers,NBA,3011000
Reggie Miller,1994-95,Indiana Pacers,NBA,3210500
Reggie Miller,1996-97,Indiana Pacers,NBA,11250000
Reggie Miller,1997-98,Indiana Pacers,NBA,9031850
Reggie Miller,1998-99,Indiana Pacers,NBA,6781000
Reggie Miller,1999-00,Indiana Pacers,NBA,9031850
Reggie Miller,2000-01,Indiana Pacers,NBA,10670000
Reggie Miller,2001-02,Indiana Pacers,NBA,12045075
Reggie Miller,2002-03,Indiana Pacers,NBA,12046473
Reggie Miller,2003-04,Indiana Pacers,NBA,5000000
Reggie Miller,2004-05,Indiana Pacers,NBA,5500000
Reggie Miller,2005-06,Indiana Pacers,NBA,6000000
Chris Mills,1993-94,Cleveland Cavaliers,NBA,650000
Chris Mills,1994-95,Cleveland Cavaliers,NBA,845000
Chris Mills,1995-96,Cleveland Cavaliers,NBA,1040000
Chris Mills,1996-97,Cleveland Cavaliers,NBA,1235000
Chris Mills,1997-98,New York Knicks,NBA,3000000
Chris Mills,1998-99,Golden State Warriors,NBA,3600000
Chris Mills,1999-00,Golden State Warriors,NBA,4200000
Chris Mills,2000-01,Golden State Warriors,NBA,4800000
Chris Mills,2001-02,Golden State Warriors,NBA,5400000
Chris Mills,2002-03,Golden State Warriors,NBA,6000000
Chris Mills,2003-04,Boston Celtics,NBA,6600000
Patty Mills,2009-10,Portland Trail Blazers,NBA,457588
Patty Mills,2010-11,Portland Trail Blazers,NBA,937195
Patty Mills,2012-13,San Antonio Spurs,NBA,1085120
Patty Mills,2013-14,San Antonio Spurs,NBA,1133950
Patty Mills,2014-15,San Antonio Spurs,NBA,3842105
Patty Mills,2015-16,San Antonio Spurs,NBA,3578947
Patty Mills,2016-17,San Antonio Spurs,NBA,3578948
Terry Mills,1990-91,New Jersey Nets,NBA,600000
Terry Mills,1991-92,New Jersey Nets,NBA,850000
Terry Mills,1992-93,Detroit Pistons,NBA,1337000
Terry Mills,1993-94,Detroit Pistons,NBA,1614000
Terry Mills,1994-95,Detroit Pistons,NBA,1897000
Terry Mills,1995-96,Detroit Pistons,NBA,2177000
Terry Mills,1996-97,Detroit Pistons,NBA,2457000
Terry Mills,1997-98,Miami Heat,NBA,1000000
Terry Mills,1998-99,Miami Heat,NBA,1145000
Terry Mills,1999-00,Detroit Pistons,NBA,510000
Terry Mills,2000-01,Dallas Mavericks,NBA,1400000
Terry Mills,2000-01,Indiana Pacers,NBA,1000000
Elijah Millsap,2014-15,Utah Jazz,NBA,241731
Elijah Millsap,2015-16,Utah Jazz,NBA,845059
Elijah Millsap,2016-17,Utah Jazz,NBA,980431
Paul Millsap,2006-07,Utah Jazz,NBA,625000
Paul Millsap,2007-08,Utah Jazz,NBA,687456
Paul Millsap,2008-09,Utah Jazz,NBA,797581
Paul Millsap,2009-10,Utah Jazz,NBA,7692932
Paul Millsap,2010-11,Utah Jazz,NBA,7600000
Paul Millsap,2011-12,Utah Jazz,NBA,8103435
Paul Millsap,2012-13,Utah Jazz,NBA,8603633
Paul Millsap,2013-14,Atlanta Hawks,NBA,9500000
Paul Millsap,2014-15,Atlanta Hawks,NBA,9500000
Paul Millsap,2015-16,Atlanta Hawks,NBA,19000000
Paul Millsap,2016-17,Atlanta Hawks,NBA,20000000
Paul Millsap,2017-18,Atlanta Hawks,NBA,21000000
Yao Ming,2002-03,Houston Rockets,NBA,3858240
Yao Ming,2003-04,Houston Rockets,NBA,4147560
Yao Ming,2004-05,Houston Rockets,NBA,4436880
Yao Ming,2005-06,Houston Rockets,NBA,5594906
Yao Ming,2006-07,Houston Rockets,NBA,12455000
Yao Ming,2007-08,Houston Rockets,NBA,13762775
Yao Ming,2008-09,Houston Rockets,NBA,15070550
Yao Ming,2009-10,Houston Rockets,NBA,16378325
Yao Ming,2010-11,Houston Rockets,NBA,17686100
Nikola Mirotic,2014-15,Chicago Bulls,NBA,5305000
Nikola Mirotic,2015-16,Chicago Bulls,NBA,5543725
Nikola Mirotic,2016-17,Chicago Bulls,NBA,5782450
Jason Miskiri,1999-00,Charlotte Hornets,NBA,15982
Sam Mitchell,1990-91,Minnesota Timberwolves,NBA,500000
Sam Mitchell,1991-92,Minnesota Timberwolves,NBA,630000
Sam Mitchell,1992-93,Indiana Pacers,NBA,575000
Sam Mitchell,1993-94,Indiana Pacers,NBA,715000
Sam Mitchell,1994-95,Indiana Pacers,NBA,850000
Sam Mitchell,1995-96,Minnesota Timberwolves,NBA,1000000
Sam Mitchell,1996-97,Minnesota Timberwolves,NBA,1200000
Sam Mitchell,1997-98,Minnesota Timberwolves,NBA,1400000
Sam Mitchell,1999-00,Minnesota Timberwolves,NBA,2000000
Sam Mitchell,2000-01,Minnesota Timberwolves,NBA,2370000
Sam Mitchell,2001-02,Minnesota Timberwolves,NBA,1000000
Tony Mitchell,2014-15,Phoenix Suns,NBA,816482
Cuttino Mobley,1998-99,Houston Rockets,NBA,287500
Cuttino Mobley,1999-00,Houston Rockets,NBA,385000
Cuttino Mobley,2000-01,Houston Rockets,NBA,3920000
Cuttino Mobley,2001-02,Houston Rockets,NBA,4413375
Cuttino Mobley,2002-03,Houston Rockets,NBA,4903750
Cuttino Mobley,2003-04,Houston Rockets,NBA,5394125
Cuttino Mobley,2004-05,Orlando Magic,NBA,5884500
Cuttino Mobley,2005-06,Los Angeles Clippers,NBA,7200000
Cuttino Mobley,2006-07,Los Angeles Clippers,NBA,8125000
Cuttino Mobley,2007-08,Los Angeles Clippers,NBA,8350000
Cuttino Mobley,2008-09,New York Knicks,NBA,9100000
Cuttino Mobley,2009-10,New York Knicks,NBA,9500000
Nazr Mohammed,1998-99,Philadelphia 76ers,NBA,535000
Nazr Mohammed,1999-00,Philadelphia 76ers,NBA,690960
Nazr Mohammed,2000-01,Philadelphia 76ers,NBA,739080
Nazr Mohammed,2001-02,Atlanta Hawks,NBA,4500000
Nazr Mohammed,2002-03,Atlanta Hawks,NBA,4750000
Nazr Mohammed,2003-04,Atlanta Hawks,NBA,5000000
Nazr Mohammed,2004-05,New York Knicks,NBA,5250000
Nazr Mohammed,2005-06,San Antonio Spurs,NBA,5500000
Nazr Mohammed,2006-07,Detroit Pistons,NBA,5215000
Nazr Mohammed,2007-08,Charlotte Bobcats,NBA,5632200
Nazr Mohammed,2008-09,Charlotte Bobcats,NBA,6049400
Nazr Mohammed,2009-10,Charlotte Bobcats,NBA,6466600
Nazr Mohammed,2010-11,Oklahoma City Thunder,NBA,6883800
Nazr Mohammed,2011-12,Oklahoma City Thunder,NBA,3750000
Nazr Mohammed,2012-13,Chicago Bulls,NBA,1352181
Nazr Mohammed,2013-14,Chicago Bulls,NBA,1399507
Nazr Mohammed,2014-15,Chicago Bulls,NBA,1448490
Jerome Moiso,2000-01,Boston Celtics,NBA,1461960
Jerome Moiso,2001-02,Charlotte Hornets,NBA,1571640
Jerome Moiso,2002-03,New Orleans Hornets,NBA,1681200
Jerome Moiso,2003-04,Toronto Raptors,NBA,1600000
Jerome Moiso,2004-05,Toronto Raptors,NBA,1760000
Sergei Monia,2005-06,Portland Trail Blazers,NBA,1016400
Sergei Monia,2006-07,Sacramento Kings,NBA,100000
Greg Monroe,2010-11,Detroit Pistons,NBA,2798040
Greg Monroe,2011-12,Detroit Pistons,NBA,3007920
Greg Monroe,2012-13,Detroit Pistons,NBA,3217680
Greg Monroe,2013-14,Detroit Pistons,NBA,4086454
Greg Monroe,2014-15,Detroit Pistons,NBA,5479934
Greg Monroe,2015-16,Milwaukee Bucks,NBA,16400000
Greg Monroe,2016-17,Milwaukee Bucks,NBA,17100000
Greg Monroe,2017-18,Milwaukee Bucks,NBA,17900000
Luis Montero,2015-16,Portland Trail Blazers,NBA,525093
Luis Montero,2016-17,Portland Trail Blazers,NBA,874636
Luis Montero,2017-18,Portland Trail Blazers,NBA,1014746
Eric Montross,1994-95,Boston Celtics,NBA,800000
Eric Montross,1995-96,Boston Celtics,NBA,1040000
Eric Montross,1996-97,Dallas Mavericks,NBA,1280000
Eric Montross,1997-98,Philadelphia 76ers,NBA,1520000
Eric Montross,1998-99,Detroit Pistons,NBA,1760000
Eric Montross,1999-00,Detroit Pistons,NBA,2000000
Eric Montross,2000-01,Detroit Pistons,NBA,2240000
Eric Montross,2001-02,Toronto Raptors,NBA,2480000
Eric Montross,2002-03,Toronto Raptors,NBA,2720000
Eric Montross,2003-04,Toronto Raptors,NBA,2960000
Jamario Moon,2007-08,Toronto Raptors,NBA,427163
Jamario Moon,2008-09,Miami Heat,NBA,711517
Jamario Moon,2009-10,Cleveland Cavaliers,NBA,2750000
Jamario Moon,2010-11,Los Angeles Clippers,NBA,3000000
E'Twaun Moore,2011-12,Boston Celtics,NBA,473604
E'Twaun Moore,2012-13,Orlando Magic,NBA,762195
E'Twaun Moore,2013-14,Orlando Magic,NBA,884293
E'Twaun Moore,2014-15,Chicago Bulls,NBA,948163
E'Twaun Moore,2015-16,Chicago Bulls,NBA,1015421
Mikki Moore,1999-00,Detroit Pistons,NBA,460000
Mikki Moore,2000-01,Detroit Pistons,NBA,2850000
Mikki Moore,2001-02,Detroit Pistons,NBA,2531250
Mikki Moore,2002-03,Detroit Pistons,NBA,2412500
Mikki Moore,2002-03,Boston Celtics,NBA,46642
Mikki Moore,2003-04,New Jersey Nets,NBA,513000
Mikki Moore,2004-05,Los Angeles Clippers,NBA,870046
Mikki Moore,2005-06,Seattle SuperSonics,NBA,1020000
Mikki Moore,2006-07,New Jersey Nets,NBA,1071225
Mikki Moore,2007-08,Sacramento Kings,NBA,5356000
Mikki Moore,2008-09,Sacramento Kings,NBA,5632200
Mikki Moore,2009-10,Sacramento Kings,NBA,2000000
Mikki Moore,2009-10,Golden State Warriors,NBA,537952
Eric Moreland,2014-15,Sacramento Kings,NBA,507336
Eric Moreland,2015-16,Sacramento Kings,NBA,845059
Darius Morris,2011-12,Los Angeles Lakers,NBA,473604
Darius Morris,2012-13,Los Angeles Lakers,NBA,962195
Darius Morris,2013-14,Philadelphia 76ers,NBA,1046269
Darius Morris,2014-15,Brooklyn Nets,NBA,702756
Marcus Morris,2011-12,Houston Rockets,NBA,1823280
Marcus Morris,2012-13,Phoenix Suns,NBA,1959960
Marcus Morris,2013-14,Phoenix Suns,NBA,1987320
Marcus Morris,2014-15,Phoenix Suns,NBA,2943221
Marcus Morris,2015-16,Detroit Pistons,NBA,5000000
Marcus Morris,2016-17,Detroit Pistons,NBA,5000000
Marcus Morris,2017-18,Detroit Pistons,NBA,5000000
Marcus Morris,2018-19,Detroit Pistons,NBA,5000000
Markieff Morris,2011-12,Phoenix Suns,NBA,1919160
Markieff Morris,2012-13,Phoenix Suns,NBA,2063040
Markieff Morris,2013-14,Phoenix Suns,NBA,2091840
Markieff Morris,2014-15,Phoenix Suns,NBA,2989239
Markieff Morris,2015-16,Phoenix Suns,NBA,8000000
Markieff Morris,2016-17,Phoenix Suns,NBA,8000000
Markieff Morris,2017-18,Phoenix Suns,NBA,8000000
Markieff Morris,2018-19,Phoenix Suns,NBA,8000000
Randolph Morris,2007-08,New York Knicks,NBA,810000
Randolph Morris,2008-09,Atlanta Hawks,NBA,797581
Randolph Morris,2009-10,Atlanta Hawks,NBA,855189
Terence Morris,2001-02,Houston Rockets,NBA,420000
Terence Morris,2002-03,Houston Rockets,NBA,512435
Terence Morris,2005-06,Orlando Magic,NBA,835810
Adam Morrison,2006-07,Charlotte Bobcats,NBA,3616680
Adam Morrison,2007-08,Charlotte Bobcats,NBA,3887880
Adam Morrison,2008-09,Los Angeles Lakers,NBA,4159200
Adam Morrison,2009-10,Los Angeles Lakers,NBA,5257229
Anthony Morrow,2008-09,Golden State Warriors,NBA,442114
Anthony Morrow,2009-10,Golden State Warriors,NBA,736420
Anthony Morrow,2010-11,New Jersey Nets,NBA,4000000
Anthony Morrow,2011-12,New Jersey Nets,NBA,4000000
Anthony Morrow,2012-13,Dallas Mavericks,NBA,4000000
Anthony Morrow,2013-14,New Orleans Pelicans,NBA,1027424
Anthony Morrow,2014-15,Oklahoma City Thunder,NBA,3200000
Anthony Morrow,2015-16,Oklahoma City Thunder,NBA,3344000
Anthony Morrow,2016-17,Oklahoma City Thunder,NBA,3488000
Donatas Motiejunas,2012-13,Houston Rockets,NBA,1453520
Donatas Motiejunas,2013-14,Houston Rockets,NBA,1422720
Donatas Motiejunas,2014-15,Houston Rockets,NBA,1483920
Donatas Motiejunas,2015-16,Houston Rockets,NBA,2288205
Hanno Mottola,2000-01,Atlanta Hawks,NBA,316969
Hanno Mottola,2001-02,Atlanta Hawks,NBA,465850
Arnett Moultrie,2012-13,Philadelphia 76ers,NBA,1042320
Arnett Moultrie,2013-14,Philadelphia 76ers,NBA,1089240
Arnett Moultrie,2014-15,New York Knicks,NBA,1136160
Alonzo Mourning,1992-93,Charlotte Hornets,NBA,2400000
Alonzo Mourning,1993-94,Charlotte Hornets,NBA,3120000
Alonzo Mourning,1994-95,Charlotte Hornets,NBA,3840000
Alonzo Mourning,1995-96,Miami Heat,NBA,4560000
Alonzo Mourning,1996-97,Miami Heat,NBA,9380000
Alonzo Mourning,1997-98,Miami Heat,NBA,11254800
Alonzo Mourning,1998-99,Miami Heat,NBA,13130000
Alonzo Mourning,1999-00,Miami Heat,NBA,15004800
Alonzo Mourning,2000-01,Miami Heat,NBA,16880000
Alonzo Mourning,2001-02,Miami Heat,NBA,18754800
Alonzo Mourning,2002-03,Miami Heat,NBA,20629800
Alonzo Mourning,2003-04,New Jersey Nets,NBA,4917000
Alonzo Mourning,2004-05,Toronto Raptors,NBA,5408700
Alonzo Mourning,2005-06,Toronto Raptors,NBA,4000000
Alonzo Mourning,2005-06,Miami Heat,NBA,1138500
Alonzo Mourning,2006-07,Toronto Raptors,NBA,4225433
Alonzo Mourning,2006-07,Miami Heat,NBA,2500000
Alonzo Mourning,2007-08,Miami Heat,NBA,2762500
Timofey Mozgov,2010-11,Denver Nuggets,NBA,3567096
Timofey Mozgov,2011-12,Denver Nuggets,NBA,3343896
Timofey Mozgov,2012-13,Denver Nuggets,NBA,3140429
Timofey Mozgov,2013-14,Denver Nuggets,NBA,4400000
Timofey Mozgov,2014-15,Cleveland Cavaliers,NBA,4650000
Timofey Mozgov,2015-16,Cleveland Cavaliers,NBA,4950000
Emmanuel Mudiay,2015-16,Denver Nuggets,NBA,3102240
Emmanuel Mudiay,2016-17,Denver Nuggets,NBA,3241800
Emmanuel Mudiay,2017-18,Denver Nuggets,NBA,3381480
Emmanuel Mudiay,2018-19,Denver Nuggets,NBA,4294480
Shabazz Muhammad,2013-14,Minnesota Timberwolves,NBA,1887120
Shabazz Muhammad,2014-15,Minnesota Timberwolves,NBA,1971960
Shabazz Muhammad,2015-16,Minnesota Timberwolves,NBA,2056920
Shabazz Muhammad,2016-17,Minnesota Timberwolves,NBA,3046299
Byron Mullens,2009-10,Oklahoma City Thunder,NBA,1120200
Byron Mullens,2010-11,Oklahoma City Thunder,NBA,1204200
Byron Mullens,2011-12,Charlotte Bobcats,NBA,1288200
Byron Mullens,2012-13,Charlotte Bobcats,NBA,2253306
Byron Mullens,2013-14,Los Angeles Clippers,NBA,947907
Chris Mullin,1985-86,Golden State Warriors,NBA,500000
Chris Mullin,1987-88,Golden State Warriors,NBA,800000
Chris Mullin,1988-89,Golden State Warriors,NBA,700000
Chris Mullin,1990-91,Golden State Warriors,NBA,2850000
Chris Mullin,1991-92,Golden State Warriors,NBA,2844000
Chris Mullin,1992-93,Golden State Warriors,NBA,2844000
Chris Mullin,1993-94,Golden State Warriors,NBA,2844000
Chris Mullin,1994-95,Golden State Warriors,NBA,2844000
Chris Mullin,1996-97,Golden State Warriors,NBA,2844000
Chris Mullin,1997-98,Indiana Pacers,NBA,2941500
Chris Mullin,1998-99,Indiana Pacers,NBA,3510000
Chris Mullin,1999-00,Indiana Pacers,NBA,4079100
Chris Mullin,2000-01,Indiana Pacers,NBA,3650000
Chris Mullin,2000-01,Golden State Warriors,NBA,1000000
Eric Murdock,1991-92,Utah Jazz,NBA,600000
Eric Murdock,1992-93,Milwaukee Bucks,NBA,700000
Eric Murdock,1993-94,Milwaukee Bucks,NBA,800000
Eric Murdock,1994-95,Milwaukee Bucks,NBA,1000000
Eric Murdock,1995-96,Vancouver Grizzlies,NBA,2000000
Eric Murdock,1997-98,Miami Heat,NBA,272250
Eric Murdock,1998-99,New Jersey Nets,NBA,1750000
Eric Murdock,1999-00,Los Angeles Clippers,NBA,1925000
Eric Murdock,2000-01,Detroit Pistons,NBA,2100000
Gheorghe Muresan,1993-94,Washington Bullets,NBA,500000
Gheorghe Muresan,1994-95,Washington Bullets,NBA,1150000
Gheorghe Muresan,1996-97,Washington Bullets,NBA,2363000
Gheorghe Muresan,1997-98,Washington Wizards,NBA,1887500
Gheorghe Muresan,1998-99,New Jersey Nets,NBA,475000
Gheorghe Muresan,1999-00,New Jersey Nets,NBA,510000
Erik Murphy,2014-15,Boston Celtics,NBA,100000
Kevin Murphy,2012-13,Utah Jazz,NBA,473604
Kevin Murphy,2014-15,Utah Jazz,NBA,65000
Troy Murphy,2001-02,Golden State Warriors,NBA,1310400
Troy Murphy,2002-03,Golden State Warriors,NBA,1408680
Troy Murphy,2003-04,Golden State Warriors,NBA,1506960
Troy Murphy,2004-05,Golden State Warriors,NBA,2231808
Troy Murphy,2005-06,Golden State Warriors,NBA,7365079
Troy Murphy,2006-07,Indiana Pacers,NBA,8285714
Troy Murphy,2007-08,Indiana Pacers,NBA,9206349
Troy Murphy,2008-09,Indiana Pacers,NBA,10126984
Troy Murphy,2009-10,Indiana Pacers,NBA,11047619
Troy Murphy,2010-11,Golden State Warriors,NBA,11968253
Troy Murphy,2011-12,Los Angeles Lakers,NBA,1352181
Troy Murphy,2012-13,Dallas Mavericks,NBA,214758
Lamond Murray,1994-95,Los Angeles Clippers,NBA,2000000
Lamond Murray,1995-96,Los Angeles Clippers,NBA,2400000
Lamond Murray,1996-97,Los Angeles Clippers,NBA,2700000
Lamond Murray,1997-98,Los Angeles Clippers,NBA,2900000
Lamond Murray,1998-99,Los Angeles Clippers,NBA,3500000
Lamond Murray,1999-00,Cleveland Cavaliers,NBA,3000000
Lamond Murray,2000-01,Cleveland Cavaliers,NBA,3380000
Lamond Murray,2001-02,Cleveland Cavaliers,NBA,3750000
Lamond Murray,2002-03,Toronto Raptors,NBA,4125000
Lamond Murray,2003-04,Toronto Raptors,NBA,4500000
Lamond Murray,2004-05,Toronto Raptors,NBA,4875000
Lamond Murray,2005-06,Toronto Raptors,NBA,5250000
Lamond Murray,2005-06,New Jersey Nets,NBA,1138500
Ronald Murray,2002-03,Milwaukee Bucks,NBA,349458
Ronald Murray,2003-04,Seattle SuperSonics,NBA,563679
Ronald Murray,2004-05,Seattle SuperSonics,NBA,695046
Ronald Murray,2005-06,Seattle SuperSonics,NBA,895248
Ronald Murray,2006-07,Detroit Pistons,NBA,1750000
Ronald Murray,2007-08,Detroit Pistons,NBA,1890000
Ronald Murray,2008-09,Atlanta Hawks,NBA,1500000
Ronald Murray,2009-10,Chicago Bulls,NBA,1990000
Tracy Murray,1992-93,Portland Trail Blazers,NBA,725000
Tracy Murray,1993-94,Portland Trail Blazers,NBA,943000
Tracy Murray,1994-95,Portland Trail Blazers,NBA,1160000
